system:index,date,water_area,.geo
1_1_LT05_186051_19981104,1998-11-04T09:09:21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19990208,1999-02-08T09:09:37,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_19991016,1999-10-16T09:10:38,0.11258854913330081,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_19991203,1999-12-03T09:10:30,9.007055053710937E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20000409,2000-04-09T09:10:04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20000511,2000-05-11T09:09:48,1.5396107472330696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20000815,2000-08-15T09:08:45,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20001002,2000-10-02T09:08:07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20001119,2000-11-19T09:08:00,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20010207,2001-02-07T09:08:04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20010327,2001-03-27T09:07:50,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20010530,2001-05-30T09:07:26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20010802,2001-08-02T09:06:48,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20010919,2001-09-19T09:06:07,1770.531958652303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20011021,2001-10-21T09:05:59,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20011106,2001-11-06T09:06:05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20020314,2002-03-14T09:06:33,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20020517,2002-05-17T09:06:23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20020720,2002-07-20T09:05:58,0.9106141206054685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20021008,2002-10-08T09:05:22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20021125,2002-11-25T09:05:52,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20030301,2003-03-01T09:06:22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20030317,2003-03-17T09:06:23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20030520,2003-05-20T09:06:21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20030808,2003-08-08T09:06:04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20031128,2003-11-28T09:06:21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040319,2004-03-19T09:06:57,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040404,2004-04-04T09:06:56,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040420,2004-04-20T09:06:47,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040506,2004-05-06T09:06:52,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040522,2004-05-22T09:06:51,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040709,2004-07-09T09:06:40,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040826,2004-08-26T09:06:27,0.08016349639892575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040911,2004-09-11T09:06:20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20040927,2004-09-27T09:06:16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20041013,2004-10-13T09:06:15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20041029,2004-10-29T09:06:30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20041114,2004-11-14T09:06:37,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20041130,2004-11-30T09:06:47,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20050218,2005-02-18T09:07:18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20050407,2005-04-07T09:07:18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20050423,2005-04-23T09:07:13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20050509,2005-05-09T09:07:17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20050914,2005-09-14T09:06:44,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20051016,2005-10-16T09:06:49,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20051117,2005-11-17T09:07:11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20051203,2005-12-03T09:07:16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060221,2006-02-21T09:07:45,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060309,2006-03-09T09:07:47,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060325,2006-03-25T09:07:46,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060512,2006-05-12T09:07:45,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060528,2006-05-28T09:07:44,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060613,2006-06-13T09:07:41,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060629,2006-06-29T09:07:36,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060715,2006-07-15T09:07:28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060901,2006-09-01T09:07:17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20060917,2006-09-17T09:07:12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20061003,2006-10-03T09:07:05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20061019,2006-10-19T09:07:13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20061104,2006-11-04T09:07:28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20061120,2006-11-20T09:07:40,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070208,2007-02-08T09:08:04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070224,2007-02-24T09:08:09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070312,2007-03-12T09:08:12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070328,2007-03-28T09:08:13,0.10628402709960938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070531,2007-05-31T09:07:56,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070718,2007-07-18T09:07:52,3.160623467773469,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070819,2007-08-19T09:07:41,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20070920,2007-09-20T09:07:28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20071123,2007-11-23T09:07:52,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20071209,2007-12-09T09:07:57,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LE07_184050_20080227,2008-02-27T09:07:54,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
